Flow ID,Label
192.168.1.4 192.168.1.11 20000 38290 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38298 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38302 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38306 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38310 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38318 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38322 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38334 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38362 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38366 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38370 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38374 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38386 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38394 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38402 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38410 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38414 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38418 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38422 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38426 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38434 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38438 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38442 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38450 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38458 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38462 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38466 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38470 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38474 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38482 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38486 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38498 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38506 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38510 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38528 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38540 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38544 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38552 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38560 6,DNP3_ENUMERATE
192.168.1.4 192.168.1.11 20000 38564 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37608 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37612 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37620 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37624 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37628 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37640 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37648 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37652 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37656 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37660 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37664 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37668 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37672 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37680 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37688 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37692 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37696 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37704 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37708 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37712 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37720 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37724 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37732 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37736 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37744 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37752 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37760 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37764 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37772 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37788 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37792 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37796 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37804 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37812 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37816 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37820 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37824 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37828 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37844 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37848 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37852 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37856 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37860 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37864 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37868 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37872 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37876 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37884 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37888 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37892 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37896 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37900 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37904 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37908 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37912 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37916 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37924 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37928 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37932 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37944 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37948 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37952 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37956 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37960 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37964 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37980 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37992 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 37996 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38000 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38004 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38012 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38016 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38020 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38036 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38040 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38044 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38048 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38052 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38056 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38060 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38064 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38068 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38072 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38080 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38084 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38092 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38108 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38112 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38116 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38128 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38132 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38136 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38140 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38148 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38156 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38164 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38168 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38172 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38176 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38180 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38184 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38192 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38196 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38200 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38204 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38208 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38212 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38216 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38224 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38228 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38232 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38236 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38240 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38244 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38252 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38256 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38260 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38264 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38268 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38272 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38276 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38280 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38284 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38288 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38296 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38300 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38304 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38308 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38320 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38328 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38336 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38344 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38348 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38352 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38356 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38360 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38364 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38372 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38376 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38380 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38388 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38392 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38396 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38400 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38404 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38408 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38412 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38416 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38420 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38424 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38428 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38432 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38436 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38440 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38444 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38448 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38452 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38456 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38460 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38464 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38468 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38472 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38476 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38480 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38484 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38488 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38492 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38500 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38508 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38512 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38516 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38520 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38524 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38528 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38532 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38540 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38552 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38560 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38564 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38568 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38576 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38584 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38588 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38592 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38600 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38604 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38612 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38620 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38624 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38628 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38636 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38644 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38648 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38652 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38660 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38664 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38672 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38676 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38680 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38684 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38692 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38696 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38700 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38704 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38708 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38716 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38720 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38724 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38728 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38732 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38736 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38740 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38744 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38748 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38752 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38756 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38764 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38768 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38772 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38776 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38780 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38788 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38792 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38800 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38804 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38808 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38812 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38820 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38824 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38828 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38840 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38848 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38852 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38856 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38864 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38868 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38872 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38880 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38884 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38892 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38896 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38908 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38912 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38916 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38924 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38928 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38936 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38940 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38944 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38952 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38956 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38960 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38964 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38972 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38984 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38992 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 38996 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39000 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39004 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39008 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39012 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39028 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39032 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39036 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39040 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39044 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39052 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39056 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39060 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39064 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39068 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39076 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39088 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39092 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39100 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39104 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39116 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39120 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39124 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39132 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39140 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39144 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39148 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39156 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39160 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39164 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39168 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39172 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39180 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39184 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39188 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39200 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39204 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39208 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39216 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39220 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39228 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39232 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39240 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39244 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39248 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39252 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39256 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39264 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39268 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39272 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39276 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39280 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39284 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39292 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39296 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39300 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39312 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39316 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39320 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39324 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39328 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39332 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39336 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39340 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39344 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39348 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39352 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39356 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39360 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39364 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39368 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39372 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39376 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39384 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39392 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39400 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39404 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39408 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39412 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39416 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39432 6,DNP3_ENUMERATE
192.168.1.5 192.168.1.12 20000 39448 6,DNP3_ENUMERATE
